STATE_CODE,STATE_CODE_EXP,SHRP_ID,LATITUDE,LONGITUDE,DATUM,DATUM_EXP,DATUM_OTHER,ELEVATION
49,Utah,E430,40.6644401550293,-111.45909,1,World Geodetic System 1984 (WGS84),,2063.39990234375
49,Utah,E431,40.6631393432617,-111.45848,1,World Geodetic System 1984 (WGS84),,2070.19995117188
49,Utah,E440,40.6560096740723,-111.45756,1,World Geodetic System 1984 (WGS84),,2101.5
49,Utah,E441,40.6601104736328,-111.45839,1,World Geodetic System 1984 (WGS84),,2087.19995117188
49,Utah,E443,40.661449432373,-111.45862,1,World Geodetic System 1984 (WGS84),,2083.89990234375
49,Utah,E444,40.6587409973145,-111.45816,1,World Geodetic System 1984 (WGS84),,2095.80004882813
49,Utah,E445,40.6546592712402,-111.45725,1,World Geodetic System 1984 (WGS84),,2106.5
49,Utah,E446,40.6573715209961,-111.45787,1,World Geodetic System 1984 (WGS84),,2097
49,Utah,E450,40.6561088562012,-111.45724,1,World Geodetic System 1984 (WGS84),,2100.89990234375
49,Utah,E451,40.6601409912109,-111.45797,1,World Geodetic System 1984 (WGS84),,2086.30004882813
49,Utah,E452,40.6588706970215,-111.45777,1,World Geodetic System 1984 (WGS84),,2092
49,Utah,E454,40.6574401855469,-111.4575,1,World Geodetic System 1984 (WGS84),,2093.19995117188
49,Utah,E455,40.6615104675293,-111.4582,1,World Geodetic System 1984 (WGS84),,2080.60009765625
49,Utah,E456,40.6519889831543,-111.45656,1,World Geodetic System 1984 (WGS84),,2106.19995117188
49,Utah,E458,40.6506309509277,-111.45614,1,World Geodetic System 1984 (WGS84),,2097.60009765625
49,Utah,E459,40.6507415771484,-111.45576,1,World Geodetic System 1984 (WGS84),,2096.10009765625
49,Utah,E460,40.6494102478027,-111.45538,1,World Geodetic System 1984 (WGS84),,2096.60009765625
49,Utah,E461,40.6532897949219,-111.45692,1,World Geodetic System 1984 (WGS84),,2107.10009765625
49,Utah,E462,40.6520614624023,-111.45617,1,World Geodetic System 1984 (WGS84),,2103.80004882813
53,Washington,0201,47.0704689025879,-118.40955,1,World Geodetic System 1984 (WGS84),,529.400024414063
53,Washington,0202,47.0594291687012,-118.41384,1,World Geodetic System 1984 (WGS84),,530.200012207031
53,Washington,0203,47.0576095581055,-118.41567,1,World Geodetic System 1984 (WGS84),,529.799987792969
53,Washington,0204,47.0686798095703,-118.40958,1,World Geodetic System 1984 (WGS84),,528.099975585938
53,Washington,0205,47.0723686218262,-118.40974,1,World Geodetic System 1984 (WGS84),,530
53,Washington,0206,47.0772399902344,-118.41034,1,World Geodetic System 1984 (WGS84),,533.799987792969
53,Washington,0207,47.0793685913086,-118.4106,1,World Geodetic System 1984 (WGS84),,533
53,Washington,0208,47.075080871582,-118.41007,1,World Geodetic System 1984 (WGS84),,531.599975585938
53,Washington,0209,47.0649604797363,-118.41043,1,World Geodetic System 1984 (WGS84),,528.5
53,Washington,0210,47.0612983703613,-118.41236,1,World Geodetic System 1984 (WGS84),,530.200012207031
53,Washington,0211,47.0631103515625,-118.41125,1,World Geodetic System 1984 (WGS84),,528.900024414063
53,Washington,0212,47.0667915344238,-118.40988,1,World Geodetic System 1984 (WGS84),,528
53,Washington,0801,46.2706985473633,-117.88281,1,World Geodetic System 1984 (WGS84),,616.799987792969
53,Washington,0802,46.2722396850586,-117.88609,1,World Geodetic System 1984 (WGS84),,607.900024414063
53,Washington,A809,46.4110488891602,-118.43233,1,World Geodetic System 1984 (WGS84),,388.600006103516
53,Washington,A810,46.4110107421875,-118.42958,1,World Geodetic System 1984 (WGS84),,385.299987792969
81,Alberta,0501,53.5872116088867,-116.01959,1,World Geodetic System 1984 (WGS84),,874.400024414063
81,Alberta,0503,53.5817909240723,-116.03395,1,World Geodetic System 1984 (WGS84),,878.900024414063
81,Alberta,0504,53.5827713012695,-116.03169,1,World Geodetic System 1984 (WGS84),,877.700012207031
81,Alberta,0505,53.5865707397461,-116.02227,1,World Geodetic System 1984 (WGS84),,877.099975585938
81,Alberta,0506,53.5858612060547,-116.02464,1,World Geodetic System 1984 (WGS84),,874.5
81,Alberta,0507,53.5850410461426,-116.02697,1,World Geodetic System 1984 (WGS84),,875
81,Alberta,0508,53.5807991027832,-116.03686,1,World Geodetic System 1984 (WGS84),,883.400024414063
81,Alberta,0509,53.5796318054199,-116.04187,1,World Geodetic System 1984 (WGS84),,884.799987792969
6,California,0501,34.814811706543,-116.60256,1,World Geodetic System 1984 (WGS84),,546
6,California,0502,34.814338684082,-116.59994,1,World Geodetic System 1984 (WGS84),,545
6,California,0503,34.8139686584473,-116.59787,1,World Geodetic System 1984 (WGS84),,544
6,California,0504,34.8136215209961,-116.59591,1,World Geodetic System 1984 (WGS84),,544
6,California,0506,34.812801361084,-116.59136,1,World Geodetic System 1984 (WGS84),,544
6,California,0507,34.812370300293,-116.5889,1,World Geodetic System 1984 (WGS84),,544
6,California,0508,34.8119583129883,-116.58662,1,World Geodetic System 1984 (WGS84),,544
6,California,0509,34.8115196228027,-116.58417,1,World Geodetic System 1984 (WGS84),,544
6,California,0559,34.800609588623,-116.52332,1,World Geodetic System 1984 (WGS84),,547.799987792969
6,California,0561,34.8065986633301,-116.5567,1,World Geodetic System 1984 (WGS84),,543
6,California,0563,34.8048515319824,-116.54692,1,World Geodetic System 1984 (WGS84),,543
6,California,0565,34.8033905029297,-116.53879,1,World Geodetic System 1984 (WGS84),,543
6,California,0566,34.8025703430176,-116.53419,1,World Geodetic System 1984 (WGS84),,543.099975585938
6,California,0567,34.8019790649414,-116.53087,1,World Geodetic System 1984 (WGS84),,546
6,California,0569,34.8111686706543,-116.5822,1,World Geodetic System 1984 (WGS84),,544
6,California,0570,34.810489654541,-116.57838,1,World Geodetic System 1984 (WGS84),,543
6,California,0571,34.8097801208496,-116.57449,1,World Geodetic System 1984 (WGS84),,543
16,Idaho,C310,43.6767501831055,-112.11515,1,World Geodetic System 1984 (WGS84),,1453
16,Idaho,C320,43.6798515319824,-112.11664,1,World Geodetic System 1984 (WGS84),,1454.5
16,Idaho,C330,43.6782989501953,-112.11588,1,World Geodetic System 1984 (WGS84),,1454
16,Idaho,C350,43.6749496459961,-112.11427,1,World Geodetic System 1984 (WGS84),,1453
32,Nevada,A410,41.1095581054688,-115.02547,1,World Geodetic System 1984 (WGS84),,1766.59997558594
32,Nevada,A420,41.109130859375,-115.02295,1,World Geodetic System 1984 (WGS84),,1772.09997558594
32,Nevada,A430,41.1099815368652,-115.02796,1,World Geodetic System 1984 (WGS84),,1766.09997558594
56,Wyoming,A310,44.4995498657227,-108.90523,1,World Geodetic System 1984 (WGS84),,1606.30004882813
56,Wyoming,A320,44.5023002624512,-108.91605,1,World Geodetic System 1984 (WGS84),,1590.69995117188
56,Wyoming,A330,44.5014495849609,-108.91203,1,World Geodetic System 1984 (WGS84),,1595.80004882813
56,Wyoming,A350,44.5003814697266,-108.9081,1,World Geodetic System 1984 (WGS84),,1602.59997558594
56,Wyoming,A363,44.5033798217773,-108.9214,1,World Geodetic System 1984 (WGS84),,1583
56,Wyoming,B310,41.9759292602539,-109.66849,1,World Geodetic System 1984 (WGS84),,1954
56,Wyoming,B320,41.9767417907715,-109.66616,1,World Geodetic System 1984 (WGS84),,1956.69995117188
56,Wyoming,B330,41.9785690307617,-109.66083,1,World Geodetic System 1984 (WGS84),,1956.19995117188
56,Wyoming,B350,41.9776496887207,-109.66349,1,World Geodetic System 1984 (WGS84),,1955.5
56,Wyoming,B360,41.980339050293,-109.65566,1,World Geodetic System 1984 (WGS84),,1962.69995117188
32,Nevada,0110,40.6873397827148,-116.99554,1,World Geodetic System 1984 (WGS84),,1375
32,Nevada,0111,40.6796684265137,-116.98573,1,World Geodetic System 1984 (WGS84),,1372
32,Nevada,0209,40.713451385498,-117.02895,1,World Geodetic System 1984 (WGS84),,1378.59997558594
32,Nevada,0210,40.7008094787598,-117.01277,1,World Geodetic System 1984 (WGS84),,1376.09997558594
49,Utah,C441,41.8610687255859,-112.16961,1,World Geodetic System 1984 (WGS84),,1347.09997558594
49,Utah,C447,41.8763313293457,-112.16977,1,World Geodetic System 1984 (WGS84),,1352
49,Utah,C448,41.8774299621582,-112.17023,1,World Geodetic System 1984 (WGS84),,1354
49,Utah,C458,41.8880882263184,-112.17062,1,World Geodetic System 1984 (WGS84),,1374.09997558594
49,Utah,E410,40.6628112792969,-111.45883,1,World Geodetic System 1984 (WGS84),,2072.80004882813
49,Utah,E448,40.6547584533691,-111.45688,1,World Geodetic System 1984 (WGS84),,2105.10009765625
49,Utah,E449,40.6534194946289,-111.45653,1,World Geodetic System 1984 (WGS84),,2105.30004882813
6,California,0568,34.8012886047363,-116.527,1,World Geodetic System 1984 (WGS84),,547
6,California,A411,32.7215690612793,-116.45172,1,World Geodetic System 1984 (WGS84),,1004.90002441406
4,Arizona,0665,35.2104797363281,-111.52626,1,World Geodetic System 1984 (WGS84),,2035
6,California,A805,37.4161796569824,-120.75966,1,World Geodetic System 1984 (WGS84),,37
6,California,A806,37.4177398681641,-120.76171,1,World Geodetic System 1984 (WGS84),,37
6,California,0811,37.4224815368652,-120.76731,1,World Geodetic System 1984 (WGS84),,35
6,California,0812,37.4236297607422,-120.76933,1,World Geodetic System 1984 (WGS84),,35
6,California,0203,37.4148597717285,-120.75713,1,World Geodetic System 1984 (WGS84),,38
6,California,0211,37.4160690307617,-120.75852,1,World Geodetic System 1984 (WGS84),,37.4000015258789
6,California,0207,37.4173393249512,-120.75992,1,World Geodetic System 1984 (WGS84),,37
6,California,0206,37.4186210632324,-120.76141,1,World Geodetic System 1984 (WGS84),,36.9000015258789
6,California,0210,37.4198913574219,-120.76286,1,World Geodetic System 1984 (WGS84),,36
6,California,0202,37.4211196899414,-120.76425,1,World Geodetic System 1984 (WGS84),,36
6,California,0204,37.4224700927734,-120.76603,1,World Geodetic System 1984 (WGS84),,35.2999992370605
6,California,0212,37.4235000610352,-120.76768,1,World Geodetic System 1984 (WGS84),,35
6,California,0208,37.4245681762695,-120.76934,1,World Geodetic System 1984 (WGS84),,35
6,California,0205,37.4257316589355,-120.7708,1,World Geodetic System 1984 (WGS84),,35
6,California,0209,37.4270515441895,-120.77213,1,World Geodetic System 1984 (WGS84),,35
6,California,0201,37.4284706115723,-120.77332,1,World Geodetic System 1984 (WGS84),,35
6,California,A361,39.8064193725586,-121.71347,1,World Geodetic System 1984 (WGS84),,476.100006103516
6,California,A362,39.802791595459,-121.71641,1,World Geodetic System 1984 (WGS84),,468.700012207031
6,California,A363,39.8007583618164,-121.71737,1,World Geodetic System 1984 (WGS84),,462.200012207031
6,California,A353,39.7958793640137,-121.71998,1,World Geodetic System 1984 (WGS84),,438.600006103516
6,California,A352,39.7933807373047,-121.72144,1,World Geodetic System 1984 (WGS84),,446.600006103516
6,California,A340,39.7913093566895,-121.72237,1,World Geodetic System 1984 (WGS84),,441.799987792969
6,California,A310,39.7893600463867,-121.72323,1,World Geodetic System 1984 (WGS84),,441.200012207031
6,California,A311,39.7871017456055,-121.72425,1,World Geodetic System 1984 (WGS84),,423.700012207031
6,California,A330,39.7855911254883,-121.72604,1,World Geodetic System 1984 (WGS84),,409.100006103516
6,California,A350,39.7819519042969,-121.72808,1,World Geodetic System 1984 (WGS84),,398.799987792969
6,California,A351,39.7798690795898,-121.73087,1,World Geodetic System 1984 (WGS84),,390.399993896484
6,California,A320,39.777759552002,-121.73169,1,World Geodetic System 1984 (WGS84),,386
6,California,A321,39.7759017944336,-121.73223,1,World Geodetic System 1984 (WGS84),,378.5
8,Colorado,A410,37.057991027832,-102.56276,1,World Geodetic System 1984 (WGS84),,1313
8,Colorado,A411,37.0568199157715,-102.56064,1,World Geodetic System 1984 (WGS84),,1313
8,Colorado,A412,37.0550689697266,-102.55745,1,World Geodetic System 1984 (WGS84),,1311
8,Colorado,A413,37.0521697998047,-102.55216,1,World Geodetic System 1984 (WGS84),,1305
8,Colorado,A414,37.0510215759277,-102.55003,1,World Geodetic System 1984 (WGS84),,1304
8,Colorado,A415,37.0492897033691,-102.54686,1,World Geodetic System 1984 (WGS84),,1301.90002441406
8,Colorado,A430,37.0586013793945,-102.56382,1,World Geodetic System 1984 (WGS84),,1314
8,Colorado,A431,37.0527610778809,-102.55321,1,World Geodetic System 1984 (WGS84),,1305
8,Colorado,A441,37.0574111938477,-102.56169,1,World Geodetic System 1984 (WGS84),,1313
8,Colorado,A442,37.0562515258789,-102.55958,1,World Geodetic System 1984 (WGS84),,1311.5
8,Colorado,A443,37.0544891357422,-102.5564,1,World Geodetic System 1984 (WGS84),,1308
8,Colorado,A444,37.0515899658203,-102.5511,1,World Geodetic System 1984 (WGS84),,1305
8,Colorado,A445,37.0504417419434,-102.54898,1,World Geodetic System 1984 (WGS84),,1303
8,Colorado,A446,37.048698425293,-102.54583,1,World Geodetic System 1984 (WGS84),,1302
8,Colorado,A451,37.0556602478027,-102.55852,1,World Geodetic System 1984 (WGS84),,1311
8,Colorado,A452,37.0539207458496,-102.55533,1,World Geodetic System 1984 (WGS84),,1307.90002441406
8,Colorado,A455,37.0480995178223,-102.54477,1,World Geodetic System 1984 (WGS84),,1301.90002441406
4,Arizona,0501,32.8281402587891,-111.97668,1,World Geodetic System 1984 (WGS84),,421
4,Arizona,7079,33.6022987365723,-112.25341,1,World Geodetic System 1984 (WGS84),,349
81,Alberta,A902,49.7643394470215,-113.29363,1,World Geodetic System 1984 (WGS84),,940.900024414063
81,Alberta,A903,49.7675285339355,-113.28937,1,World Geodetic System 1984 (WGS84),,941
81,Alberta,A901,49.7710990905762,-113.28462,1,World Geodetic System 1984 (WGS84),,941.200012207031
30,Montana,0901,47.4135398864746,-111.534,1,World Geodetic System 1984 (WGS84),,1019.09997558594
30,Montana,0902,47.4089393615723,-111.53974,1,World Geodetic System 1984 (WGS84),,1020
30,Montana,0903,47.4112205505371,-111.53691,1,World Geodetic System 1984 (WGS84),,1019.40002441406
1,Alabama,A330,32.4225006103516,-86.25812,1,World Geodetic System 1984 (WGS84),,54
1,Alabama,A340,32.4225082397461,-86.25887,1,World Geodetic System 1984 (WGS84),,59.5999984741211
5,Arkansas,A410,34.9681205749512,-92.04441,1,World Geodetic System 1984 (WGS84),,82
5,Arkansas,A430,34.9702987670898,-92.0424,1,World Geodetic System 1984 (WGS84),,84
12,Florida,C310,28.9526195526123,-80.94042,1,World Geodetic System 1984 (WGS84),,2
12,Florida,C320,28.9554500579834,-80.93347,1,World Geodetic System 1984 (WGS84),,1
12,Florida,C321,28.9585399627686,-80.92917,1,World Geodetic System 1984 (WGS84),,2
12,Florida,C330,28.9564800262451,-80.932,1,World Geodetic System 1984 (WGS84),,1
12,Florida,C350,28.9602508544922,-80.92706,1,World Geodetic System 1984 (WGS84),,2
28,Mississippi,0501,32.8443412780762,-90.04925,1,World Geodetic System 1984 (WGS84),,73.9000015258789
28,Mississippi,0502,32.8590888977051,-90.03977,1,World Geodetic System 1984 (WGS84),,69.8000030517578
28,Mississippi,0503,32.8605690002441,-90.03818,1,World Geodetic System 1984 (WGS84),,70
28,Mississippi,0504,32.852668762207,-90.04646,1,World Geodetic System 1984 (WGS84),,67
28,Mississippi,0505,32.8541412353516,-90.04509,1,World Geodetic System 1984 (WGS84),,66
28,Mississippi,0506,32.8552589416504,-90.04387,1,World Geodetic System 1984 (WGS84),,66.9000015258789
28,Mississippi,0507,32.8513412475586,-90.04723,1,World Geodetic System 1984 (WGS84),,67
28,Mississippi,0508,32.8622894287109,-90.0365,1,World Geodetic System 1984 (WGS84),,75.8000030517578
28,Mississippi,0509,32.8580284118652,-90.0409,1,World Geodetic System 1984 (WGS84),,67.6999969482422
28,Mississippi,0560,32.8639488220215,-90.03491,1,World Geodetic System 1984 (WGS84),,74.5
28,Mississippi,0805,34.4451904296875,-89.87261,1,World Geodetic System 1984 (WGS84),,80.9000015258789
28,Mississippi,0806,34.4438400268555,-89.87507,1,World Geodetic System 1984 (WGS84),,79.1999969482422
28,Mississippi,0959,34.5218696594238,-89.9267,1,World Geodetic System 1984 (WGS84),,100.900001525879
28,Mississippi,A320,31.7050495147705,-89.41511,1,World Geodetic System 1984 (WGS84),,70
28,Mississippi,A350,31.7057704925537,-89.41336,1,World Geodetic System 1984 (WGS84),,69.8000030517578
47,Tennessee,C310,36.1922416687012,-84.10737,1,World Geodetic System 1984 (WGS84),,339.600006103516
47,Tennessee,C311,36.1931991577148,-84.10927,1,World Geodetic System 1984 (WGS84),,331.299987792969
47,Tennessee,C320,36.1913185119629,-84.10559,1,World Geodetic System 1984 (WGS84),,345.700012207031
47,Tennessee,C330,36.1886901855469,-84.10091,1,World Geodetic System 1984 (WGS84),,339.299987792969
47,Tennessee,C350,36.18994140625,-84.10292,1,World Geodetic System 1984 (WGS84),,341.600006103516
48,Texas,D310,32.3717384338379,-100.9831,1,World Geodetic System 1984 (WGS84),,641
48,Texas,D320,32.370231628418,-100.98542,1,World Geodetic System 1984 (WGS84),,642
48,Texas,D330,32.3643188476563,-100.99456,1,World Geodetic System 1984 (WGS84),,650.200012207031
48,Texas,D350,32.3629608154297,-100.99666,1,World Geodetic System 1984 (WGS84),,648
48,Texas,F310,32.6213607788086,-95.84766,1,World Geodetic System 1984 (WGS84),,151
48,Texas,F320,32.6258201599121,-95.8469,1,World Geodetic System 1984 (WGS84),,149
48,Texas,F330,32.628360748291,-95.84648,1,World Geodetic System 1984 (WGS84),,142.600006103516
48,Texas,F340,32.6306190490723,-95.8461,1,World Geodetic System 1984 (WGS84),,140.100006103516
48,Texas,F350,32.6326217651367,-95.84575,1,World Geodetic System 1984 (WGS84),,136.600006103516
48,Texas,H351,30.3482608795166,-95.91383,1,World Geodetic System 1984 (WGS84),,109
48,Texas,I310,30.6970901489258,-95.63813,1,World Geodetic System 1984 (WGS84),,119.5
48,Texas,I320,30.6976203918457,-95.63535,1,World Geodetic System 1984 (WGS84),,118.5
48,Texas,I330,30.6980209350586,-95.63328,1,World Geodetic System 1984 (WGS84),,115.900001525879
48,Texas,I340,30.6984996795654,-95.63076,1,World Geodetic System 1984 (WGS84),,113
48,Texas,I350,30.699520111084,-95.62487,1,World Geodetic System 1984 (WGS84),,120.400001525879
48,Texas,J310,29.2301197052002,-98.24593,1,World Geodetic System 1984 (WGS84),,146
48,Texas,J320,29.2319393157959,-98.24825,1,World Geodetic System 1984 (WGS84),,150
48,Texas,J330,29.2334403991699,-98.25028,1,World Geodetic System 1984 (WGS84),,147.399993896484
48,Texas,J340,29.2374496459961,-98.25565,1,World Geodetic System 1984 (WGS84),,151.699996948242
48,Texas,J350,29.2398700714111,-98.25891,1,World Geodetic System 1984 (WGS84),,147.5
48,Texas,J351,29.2468204498291,-98.26822,1,World Geodetic System 1984 (WGS84),,148.600006103516
48,Texas,K351,29.5360908508301,-98.71435,1,World Geodetic System 1984 (WGS84),,292.600006103516
48,Texas,M310,27.9318103790283,-98.55456,1,World Geodetic System 1984 (WGS84),,200.300003051758
48,Texas,M320,27.9336891174316,-98.55273,1,World Geodetic System 1984 (WGS84),,204.199996948242
48,Texas,M330,27.9351291656494,-98.55131,1,World Geodetic System 1984 (WGS84),,207.199996948242
48,Texas,M340,27.9365692138672,-98.5499,1,World Geodetic System 1984 (WGS84),,209.600006103516
48,Texas,M350,27.9383907318115,-98.54814,1,World Geodetic System 1984 (WGS84),,212.699996948242
48,Texas,N310,26.9864597320557,-97.79507,1,World Geodetic System 1984 (WGS84),,9
48,Texas,N320,26.9892406463623,-97.795,1,World Geodetic System 1984 (WGS84),,9
48,Texas,N330,26.9916305541992,-97.79491,1,World Geodetic System 1984 (WGS84),,9
48,Texas,N340,26.993200302124,-97.79491,1,World Geodetic System 1984 (WGS84),,9
48,Texas,N350,27.0004100799561,-97.79466,1,World Geodetic System 1984 (WGS84),,9.5
48,Texas,Q353,31.5831203460693,-98.67965,1,World Geodetic System 1984 (WGS84),,462
4,Arizona,A350,35.7276992797852,-114.48936,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,734.799987792969
4,Arizona,A390,35.7148399353027,-114.48246,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,737
4,Arizona,C320,31.7670307159424,-111.035,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,916.299987792969
4,Arizona,C330,31.7687797546387,-111.03408,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,915.700012207031
4,Arizona,C350,31.7738990783691,-111.03141,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,912.099975585938
4,Arizona,C310,31.7761306762695,-111.03015,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,911.099975585938
4,Arizona,C340,31.7783203125,-111.02881,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,910
6,California,0562,34.8056488037109,-116.5515,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,543
6,California,0564,34.8041915893555,-116.54333,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,543
6,California,0560,34.8073501586914,-116.56094,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,543
8,Colorado,B310,38.0882301330566,-103.186,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1190
8,Colorado,B320,38.0882110595703,-103.19181,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1191
8,Colorado,B330,38.0882415771484,-103.19424,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1191
8,Colorado,B350,38.0883293151855,-103.19982,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1191
30,Montana,A320,47.2443389892578,-110.47158,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1295.40002441406
30,Montana,A330,47.2457008361816,-110.47356,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1291.59997558594
30,Montana,A350,47.2472381591797,-110.47586,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1287
30,Montana,A310,47.2390289306641,-110.4637,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1304.19995117188
32,Nevada,A310,39.5565490722656,-119.76256,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1357.09997558594
32,Nevada,A320,39.5564804077148,-119.76468,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1360
32,Nevada,A330,39.5564994812012,-119.75483,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1355
32,Nevada,A350,39.5569381713867,-119.76934,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1369
32,Nevada,A351,39.557559967041,-119.77308,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1385.09997558594
32,Nevada,A352,39.5575790405273,-119.77555,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1390.30004882813
32,Nevada,A451,41.1097297668457,-115.02989,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1755.40002441406
32,Nevada,A452,41.1095886230469,-115.02908,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1762.19995117188
32,Nevada,A453,41.1094703674316,-115.02825,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1768.80004882813
32,Nevada,A454,41.1093482971191,-115.02742,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1770.30004882813
32,Nevada,A455,41.1092185974121,-115.02661,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1768.59997558594
32,Nevada,A456,41.1090812683105,-115.02577,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1767.5
32,Nevada,A457,41.1089515686035,-115.02493,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1770
32,Nevada,A458,41.1088218688965,-115.02412,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1772.19995117188
32,Nevada,A459,41.108699798584,-115.0233,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1773.69995117188
32,Nevada,A460,41.1085586547852,-115.02246,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1774.40002441406
32,Nevada,A461,41.1084289550781,-115.02162,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1774.69995117188
32,Nevada,A462,41.1082992553711,-115.0208,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1773.90002441406
32,Nevada,A463,41.1081695556641,-115.01999,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1771.5
32,Nevada,A464,41.108039855957,-115.01914,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1771.09997558594
32,Nevada,C310,40.9896812438965,-114.42962,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1746.90002441406
32,Nevada,C350,40.9883995056152,-114.42774,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1748.80004882813
32,Nevada,C330,40.9939804077148,-114.43595,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1741
32,Nevada,C320,40.9952392578125,-114.43787,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1741
49,Utah,A332,38.0392189025879,-112.35529,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1926
49,Utah,A351,38.0413818359375,-112.35478,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1926
49,Utah,A352,38.0438003540039,-112.35422,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1930.80004882813
49,Utah,A361,38.046028137207,-112.35379,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1927
49,Utah,A310,38.0339584350586,-112.35652,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1928.09997558594
49,Utah,A390,38.0317993164063,-112.35702,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1928
49,Utah,A350,38.0296401977539,-112.35752,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1928.09997558594
49,Utah,A320,38.0277481079102,-112.35797,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1930.40002441406
49,Utah,A330,38.0258903503418,-112.35853,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1931
49,Utah,B390,38.5679016113281,-112.25818,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1706.40002441406
49,Utah,B351,38.567310333252,-112.25519,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1703.59997558594
49,Utah,B330,38.5695190429688,-112.2526,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1699.30004882813
49,Utah,B350,38.5709915161133,-112.25397,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1701.59997558594
49,Utah,B352,38.5716400146484,-112.25745,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1698.09997558594
49,Utah,B361,38.5735282897949,-112.25864,8,Other,ESTIMATED FROM SITE LAYOUTS AND MAPPING SOFTWARE,1693
